age,pdays,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
30,999,4,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,1,1,2,0,0,1,0,3
57,999,1,0,1.4,93.91799999999999,-42.7,4.961,5228.1,4,1,6,0,0,0,1,3,3
39,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,7,0,3,0,0,0,1,4,3
33,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,0,2,0,0,1,0,3
50,999,3,0,1.4,93.444,-36.1,4.963,5228.1,0,1,2,0,0,0,1,0,1
29,999,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,2,0,1,1,2,6
53,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,6,0,6,2,0,0,1,1,7
29,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,2,0,0,0,1,4,6
44,999,2,0,-2.9,92.963,-40.8,1.252,5076.2,10,2,0,0,0,0,1,3,4
35,999,3,0,1.1,93.994,-36.4,4.864,5191.0,1,1,2,0,0,1,1,0,6
45,999,2,0,1.4,94.465,-41.8,4.959,5228.1,2,1,3,2,0,1,1,4,4
38,999,1,0,1.1,93.994,-36.4,4.855,5191.0,4,1,2,0,0,1,1,0,6
58,999,9,0,1.4,94.465,-41.8,4.962,5228.1,4,3,6,0,0,1,1,4,4
33,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,5,0,0,0,1,2,1
46,999,2,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,4,1,6,2,2,0,1,2,7
38,999,2,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,4,2,6,0,0,0,1,4,6
54,999,1,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,4,1,6,0,0,0,0,0,6
49,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,3,2,0,0,1,0,7
52,999,4,0,1.4,93.91799999999999,-42.7,4.958,5228.1,9,1,5,2,0,0,1,2,3
30,999,3,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,3,2,0,0,1,4,7
33,999,2,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,1,3,2,2,0,0,1,6
33,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,2,0,0,1,0,0
57,999,2,1,-1.8,93.075,-47.1,1.435,5099.1,7,1,3,2,0,0,0,2,0
41,999,3,0,1.4,93.91799999999999,-42.7,4.968,5228.1,1,1,1,2,0,0,1,2,3
33,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,6,1,2,2,0,0,1,2,3
47,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,7,1,3,0,0,0,1,1,6
47,999,9,0,1.4,93.91799999999999,-42.7,4.96,5228.1,6,1,6,2,0,0,1,1,3
42,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,4,6
54,999,2,0,1.4,93.444,-36.1,4.963,5228.1,0,0,6,0,0,0,1,1,1
40,999,2,0,1.1,93.994,-36.4,4.856,5191.0,2,1,6,2,0,1,1,3,6
41,999,2,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,2,0,0,1,4,1
41,999,1,0,1.1,93.994,-36.4,4.859,5191.0,4,1,7,0,0,1,1,0,6
40,999,2,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,2,3,2,0,0,1,3,7
35,999,5,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,4,1,6,0,2,0,1,0,1
30,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2,2,2,0,0,1,2,3
42,999,3,0,1.4,93.444,-36.1,4.966,5228.1,6,1,6,2,0,0,1,0,1
55,999,2,0,1.1,93.994,-36.4,4.859,5191.0,9,1,5,0,0,1,1,4,6
30,999,1,0,1.1,93.994,-36.4,4.86,5191.0,7,0,2,2,0,1,1,2,6
53,999,1,0,1.4,93.91799999999999,-42.7,4.961,5228.1,9,2,5,0,0,0,1,3,3
56,999,1,0,1.1,93.994,-36.4,4.864,5191.0,1,1,5,1,1,1,1,0,6
86,999,2,0,-3.0,92.713,-33.0,0.715,5023.5,5,1,5,0,0,1,1,4,2
37,3,3,3,-1.1,94.601,-49.5,1.025,4963.6,4,1,6,2,0,0,2,2,8
37,999,1,2,-1.8,93.075,-47.1,1.479,5099.1,4,1,3,2,0,0,0,0,0
35,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,3,2,0,0,1,1,3
57,999,2,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,6,0,0,0,1,2,7
30,999,12,0,1.4,93.444,-36.1,4.962,5228.1,9,2,3,2,0,0,1,2,1
32,999,2,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,2,7,2,2,0,0,0,6
53,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,10,2,2,0,0,0,1,0,7
28,999,1,0,1.4,93.91799999999999,-42.7,4.968,5228.1,7,1,3,0,2,1,1,2,3
38,999,1,0,1.4,93.444,-36.1,4.966,5228.1,9,1,5,0,0,0,1,0,1
40,999,2,0,1.4,94.465,-41.8,4.961,5228.1,0,1,6,2,0,1,1,3,4
41,999,2,0,1.1,93.994,-36.4,4.855,5191.0,9,1,3,2,2,1,1,2,6
44,999,1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,3,2,2,0,1,1,1
55,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,3,0,0,0,0,1,7
41,999,15,0,1.4,93.444,-36.1,4.962,5228.1,6,1,1,2,0,1,1,2,1
59,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,5,0,7,0,0,0,1,4,3
58,999,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,7,2,0,1,1,3,6
35,999,1,0,-2.9,92.963,-40.8,1.268,5076.2,9,1,5,2,0,1,1,0,4
41,999,13,0,1.4,93.91799999999999,-42.7,4.961,5228.1,7,2,7,0,0,0,1,3,3
34,999,2,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,1,6
35,999,1,0,-2.9,92.963,-40.8,1.266,5076.2,1,2,5,2,0,0,1,1,4
47,999,2,0,-0.1,93.2,-42.0,4.12,5195.8,4,1,3,2,0,0,1,4,7
48,999,3,2,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,2,0,0,0,0,0
34,999,4,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1,3,2,0,0,1,4,3
31,999,3,0,-0.1,93.2,-42.0,4.12,5195.8,9,1,5,0,0,0,1,4,7
34,999,1,0,1.1,93.994,-36.4,4.856,5191.0,9,1,5,2,0,1,1,3,6
42,999,2,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,0,1,1,4,6
41,999,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,1,2,0,1,1,3,6
46,999,2,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,1,1,1,2,6
35,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,9,2,2,0,0,1,0,4,7
39,999,3,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,9,1,5,2,0,0,0,2,6
26,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,4,2,6,0,0,0,1,2,6
31,999,3,0,1.4,94.465,-41.8,4.864,5228.1,3,1,6,0,2,1,1,3,4
28,999,10,0,1.4,94.465,-41.8,4.865,5228.1,0,1,3,2,0,1,1,1,4
43,999,2,0,-0.1,93.2,-42.0,4.12,5195.8,9,0,6,2,0,0,1,4,7
36,999,2,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,1,7,2,0,0,1,3,6
30,6,2,1,-1.1,94.199,-37.5,0.88,4963.6,8,2,5,2,0,0,2,3,9
32,999,3,0,1.4,93.444,-36.1,4.963,5228.1,6,1,3,2,0,0,1,2,1
24,999,5,0,-1.8,92.84299999999999,-50.0,1.574,5099.1,4,1,7,0,0,0,1,0,5
50,999,3,0,1.4,94.465,-41.8,4.96,5228.1,7,2,3,0,0,1,1,1,4
48,999,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,0,0,0,1,3,1
38,999,1,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,4,1,6,0,0,1,1,4,6
31,999,1,0,1.1,93.994,-36.4,4.855,5191.0,1,1,2,0,0,1,1,2,6
32,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,8,2,3,2,0,0,1,2,3
44,999,6,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,6,2,0,0,1,4,1
33,999,5,0,-2.9,92.963,-40.8,1.268,5076.2,4,1,6,2,0,0,1,0,4
58,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,5,1,5,0,0,0,1,0,7
79,999,1,1,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,5,1,2,0,0,0,0,3,9
33,999,3,0,1.4,94.465,-41.8,4.865,5228.1,7,1,3,2,0,1,1,1,4
58,999,1,0,1.1,93.994,-36.4,4.864,5191.0,1,1,0,2,2,1,1,0,6
34,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,1,2,0,1,1,1,6
26,999,5,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,0,0,1,1,4,3
57,999,1,0,1.4,93.444,-36.1,4.968,5228.1,5,1,5,2,0,0,1,3,1
26,999,6,0,1.4,94.465,-41.8,4.947,5228.1,0,1,3,0,0,1,1,0,4
45,999,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,4,6
38,999,4,0,1.4,94.465,-41.8,4.959,5228.1,3,1,2,0,0,1,1,0,4
28,999,2,0,1.4,94.465,-41.8,4.955,5228.1,7,2,2,0,0,1,1,2,4
48,999,1,0,-1.8,93.075,-47.1,1.479,5099.1,0,1,3,2,0,0,1,0,0
26,999,2,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,8,2,3,0,0,0,0,3,6
46,999,5,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,1,1
34,999,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2,1,6,2,0,0,0,2,7
45,999,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,4,6
39,999,2,2,-1.1,94.601,-49.5,0.972,4963.6,3,1,0,2,0,0,0,0,8
36,999,1,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,9,1,5,2,0,1,1,2,4
45,999,3,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,0,0,1,1,2,1
36,999,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,2,0,1,1,1,6
40,999,4,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,6,0,0,0,1,1,3
39,999,11,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,0,3,2,0,1,1,0,6
29,999,2,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,0,0,1,1,2,4
32,12,1,2,-1.7,94.055,-39.8,0.737,4991.6,0,2,6,0,0,0,2,3,4
41,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,1,2,0,0,1,2,6
31,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,2,6,2,0,0,1,3,7
40,999,2,0,-0.1,93.2,-42.0,4.191,5195.8,2,0,6,2,0,0,1,1,7
36,999,3,0,-0.1,93.2,-42.0,4.191,5195.8,2,1,3,2,2,0,1,1,7
52,999,1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,2,0,0,1,4,1
47,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,1,2,0,0,1,1,3
35,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,7,1,3,2,0,0,0,2,0
31,999,2,0,-0.1,93.2,-42.0,4.12,5195.8,2,1,3,2,2,0,1,4,7
56,999,6,0,1.1,93.994,-36.4,4.856,5191.0,0,0,3,2,0,1,1,3,6
44,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,1,1,0,0,0,1,2,1
44,999,2,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,6,2,0,0,1,3,6
30,999,1,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2,6,0,0,1,1,4,6
32,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2,1,3,2,0,0,1,2,7
27,999,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,3,6
45,999,5,0,1.4,93.444,-36.1,4.967,5228.1,0,1,6,2,0,0,1,4,1
25,999,2,0,1.4,94.465,-41.8,4.864,5228.1,0,2,6,0,0,1,1,4,4
52,999,1,0,1.4,93.444,-36.1,4.966,5228.1,3,1,1,2,0,0,1,3,1
41,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,3,1,1,0,0,1,1,4,3
31,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,6,0,0,0,1,0,7
55,999,5,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,1,2,0,0,0,1,3,6
48,999,1,0,1.1,93.994,-36.4,4.855,5191.0,9,1,5,2,0,1,1,2,6
55,999,3,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,4,2,0,0,1,3,3
28,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,2,6,0,2,0,1,4,6
33,999,2,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,0,2,0,0,1,1,4,3
37,999,4,0,1.1,93.994,-36.4,4.856,5191.0,9,1,5,0,0,1,1,3,6
51,999,1,0,1.4,93.91799999999999,-42.7,4.959,5228.1,5,1,2,2,0,0,1,0,3
59,999,5,0,1.1,93.994,-36.4,4.859,5191.0,1,0,0,0,0,1,1,4,6
26,999,5,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,3,0,0,1,1,2,3
55,999,8,0,1.4,93.91799999999999,-42.7,4.962,5228.1,5,1,5,2,0,0,1,0,3
35,999,2,0,1.1,93.994,-36.4,4.855,5191.0,9,1,5,0,2,1,1,2,6
59,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0,0,0,2,0,0,1,4,6
39,999,1,0,1.4,93.444,-36.1,4.965,5228.1,9,1,5,2,2,0,1,4,1
45,999,22,0,1.4,93.91799999999999,-42.7,4.968,5228.1,9,1,2,0,0,0,1,2,3
40,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,4,1,6,2,2,0,1,1,7
41,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,7,1,1,2,0,0,1,2,6
42,999,1,0,1.1,93.994,-36.4,4.856,5191.0,9,0,6,0,0,1,1,3,6
26,3,1,1,-3.4,92.37899999999999,-29.8,0.809,5017.5,8,2,7,2,2,0,2,2,9
31,999,2,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,9,2,3,0,0,0,0,1,6
31,999,1,0,1.1,93.994,-36.4,4.856,5191.0,4,1,6,0,0,1,1,3,6
28,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,2,0,0,0,0,0
38,999,2,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,1,2,0,0,1,1,6
32,999,3,0,1.4,93.444,-36.1,4.965,5228.1,9,1,5,2,0,0,1,1,1
27,999,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,2,2,1,1,1,6
39,12,1,2,-1.8,93.369,-34.8,0.639,5008.7,9,0,3,0,0,0,2,1,5
35,999,3,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,2,2,0,0,1,0,3
79,999,1,0,-1.8,93.876,-40.0,0.6679999999999999,5008.7,5,1,2,0,0,0,1,3,6
37,999,3,0,1.4,93.91799999999999,-42.7,4.959,5228.1,10,1,6,0,2,1,1,0,3
29,999,1,0,-2.9,92.469,-33.6,1.0590000000000002,5076.2,9,2,6,2,0,0,1,0,3
39,999,4,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,6,2,0,0,1,1,3
50,999,2,0,1.4,93.91799999999999,-42.7,4.96,5228.1,2,1,6,2,0,0,1,1,3
37,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,0,3,0,0,0,1,0,0
34,3,1,2,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,1,3,2,0,0,2,3,6
44,999,1,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,10,1,3,2,0,1,1,2,1
29,999,3,0,1.4,93.444,-36.1,4.963,5228.1,0,1,3,2,2,0,1,1,1
29,999,1,0,-1.1,94.601,-49.5,1.0,4963.6,0,2,6,2,0,0,1,1,8
51,999,2,0,-1.8,93.075,-47.1,1.3719999999999999,5099.1,1,1,1,2,0,0,1,4,0
26,999,1,0,1.4,94.465,-41.8,4.864,5228.1,1,2,3,2,0,1,1,3,4
39,999,3,0,1.1,93.994,-36.4,4.857,5191.0,1,0,2,0,0,1,1,1,6
37,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,6,2,0,0,1,1,6
58,999,1,0,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,5,1,0,0,0,1,1,4,9
33,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,9,1,5,0,2,0,1,4,6
42,999,1,0,1.1,93.994,-36.4,4.856,5191.0,7,0,3,0,0,1,1,4,6
25,999,10,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,7,2,3,0,0,1,1,1,6
27,999,1,0,1.4,93.91799999999999,-42.7,4.957,5228.1,9,2,3,2,0,1,1,4,3
49,999,1,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,5,1,0,0,0,0,0,3,6
31,999,3,0,1.4,93.91799999999999,-42.7,4.968,5228.1,7,2,3,0,0,0,1,2,3
30,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,7,2,3,0,0,0,1,2,3
52,999,5,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,2,1
48,999,1,0,1.4,93.444,-36.1,4.968,5228.1,4,1,3,0,0,0,1,3,1
27,999,1,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,2,6,2,0,0,1,0,7
48,3,3,6,-1.7,94.027,-38.3,0.904,4991.6,0,0,6,0,0,0,2,2,1
31,999,1,0,1.4,93.444,-36.1,4.966,5228.1,2,1,6,2,0,0,1,0,1
33,999,4,0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,2,2,0,1,3,1
46,999,3,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,2,2,0,0,1,2,6
39,999,4,0,1.4,93.444,-36.1,4.965,5228.1,9,0,5,0,0,0,1,1,1
29,999,3,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,0,0,0,1,0,1
36,999,1,0,1.4,94.465,-41.8,4.959,5228.1,4,1,6,2,0,1,1,0,4
52,999,4,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,1,3,2,0,1,1,3,6
26,999,2,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2,2,0,0,0,1,2,6
26,999,5,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,1,0,0,0,1,4,3
52,999,5,0,1.1,93.994,-36.4,4.859,5191.0,2,1,6,2,0,1,1,0,6
53,999,6,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,7,1,3,2,0,1,1,4,6
51,999,1,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1,0,0,1,1,3,6
25,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,3,0,0,0,1,1,3
52,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,2,1,2,2,0,0,1,1,3
32,999,4,0,1.4,93.444,-36.1,4.966,5228.1,0,1,6,2,0,0,1,3,1
33,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,4,1,2,2,2,0,1,4,6
48,999,2,0,1.4,93.444,-36.1,4.965,5228.1,9,1,6,0,0,0,1,3,1
46,999,1,0,-0.1,93.2,-42.0,3.8789999999999996,5195.8,2,2,5,2,0,1,1,2,7
73,999,2,1,-1.7,94.027,-38.3,0.904,4991.6,5,0,0,2,0,0,0,3,1
36,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1,2,0,2,0,1,0,6
60,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,5,0,3,2,0,0,1,0,3
50,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,2,0,0,0,1,2,3
42,999,1,1,-1.8,93.075,-47.1,1.423,5099.1,6,1,6,2,0,0,0,3,0
30,999,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,0,1,1,3,6
39,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,9,2,6,2,0,0,1,1,6
45,999,1,1,-3.4,92.649,-30.1,0.715,5017.5,0,1,6,0,2,0,0,4,7
36,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,3,2,0,0,1,2,7
29,999,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,6,2,2,0,1,1,3
36,999,6,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,6,2,0,0,1,4,6
35,999,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,0,0,0,1,0,1
40,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,6,0,0,0,1,4,3
74,3,2,2,-1.1,94.601,-49.5,0.993,4963.6,5,1,6,2,0,0,2,0,8
34,999,2,1,-1.1,94.601,-49.5,1.025,4963.6,0,0,6,1,1,0,0,2,8
33,999,1,0,-1.7,94.215,-40.3,0.893,4991.6,0,2,6,0,0,1,1,3,3
52,999,3,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,6,2,0,0,1,2,7
48,999,2,0,1.4,93.444,-36.1,4.966,5228.1,0,1,2,2,0,0,1,3,1
37,999,6,0,1.1,93.994,-36.4,4.86,5191.0,0,0,2,0,0,1,1,2,6
34,999,3,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,7,2,0,1,1,4,6
31,999,7,0,1.4,93.91799999999999,-42.7,4.963,5228.1,2,0,6,0,0,0,1,0,3
46,999,5,0,1.1,93.994,-36.4,4.855,5191.0,3,1,2,0,0,1,1,0,6
55,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,9,1,2,0,0,0,1,4,7
27,999,2,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,1,0,0,0,0,0,6
37,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2,2,6,0,0,0,1,3,7
36,999,2,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,4,2,6,2,2,0,0,4,6
48,999,1,2,-1.8,93.075,-47.1,1.365,5099.1,2,1,6,0,0,0,0,2,0
35,10,8,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,7,2,0,0,2,1,6
39,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,0,2,2,0,0,1,2,6
54,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,5,1,5,2,0,0,1,0,3
59,999,6,0,1.4,93.444,-36.1,4.965,5228.1,3,1,0,0,0,0,1,3,1
53,999,4,0,-1.8,93.369,-34.8,0.6459999999999999,5008.7,9,1,5,0,0,0,1,1,5
37,999,1,0,1.4,93.444,-36.1,4.967,5228.1,9,2,3,2,0,0,1,4,1
33,999,2,0,-2.9,92.963,-40.8,1.268,5076.2,0,2,6,0,0,0,1,0,4
36,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,6,1,2,2,0,0,0,0,0
30,999,4,0,1.4,93.91799999999999,-42.7,4.96,5228.1,9,2,6,2,2,0,1,1,3
29,999,10,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,1,3,0,0,0,1,2,6
43,999,20,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2,6,2,0,0,1,1,3
43,999,1,0,-3.4,92.37899999999999,-29.8,0.75,5017.5,7,1,1,2,0,0,1,3,9
48,999,1,0,1.4,93.91799999999999,-42.7,4.968,5228.1,2,1,6,2,0,0,1,2,3
44,999,3,0,-0.1,93.2,-42.0,4.021,5195.8,1,1,1,0,2,0,1,0,7
39,999,1,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,2,1,6,2,0,0,0,1,6
41,999,1,0,1.1,93.994,-36.4,4.856,5191.0,7,0,3,0,2,1,1,4,6
36,999,2,0,1.1,93.994,-36.4,4.859,5191.0,1,1,2,0,0,1,1,4,6
33,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,0,0,0
42,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,0,0,0,0,1,1,6
43,999,1,0,1.4,94.465,-41.8,4.959,5228.1,1,1,0,2,0,1,1,4,4
44,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,6,0,0,0,1,0,7
59,999,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,0,6
53,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,0,5,2,0,0,1,0,6
40,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,7,2,1,0,0,0,1,2,7
25,999,29,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2,2,0,0,0,1,2,3
32,999,5,0,1.4,93.444,-36.1,4.966,5228.1,6,2,6,2,0,0,1,0,1
55,999,2,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1,5,0,2,0,1,0,6
39,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,5,2,0,0,1,1,3
32,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,0,1,6,2,0,0,1,4,0
31,999,3,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2,2,6,0,0,0,1,2,7
42,999,2,0,1.4,93.444,-36.1,4.965,5228.1,9,1,3,2,0,0,1,1,1
42,999,4,0,1.4,94.465,-41.8,4.961,5228.1,1,1,1,2,0,1,1,2,4
62,999,1,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,5,2,6,2,2,0,1,1,6
43,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,6,2,2,0,1,4,3
54,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,1,1,1,6
51,999,2,0,1.1,93.994,-36.4,4.856,5191.0,2,1,0,0,0,1,1,3,6
33,999,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,0,6
32,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,2,3,0,0,0,1,1,6
40,999,3,0,1.1,93.994,-36.4,4.859,5191.0,4,1,7,0,0,1,1,0,6
51,999,8,0,1.4,94.465,-41.8,4.865,5228.1,7,1,3,2,0,1,1,1,4
41,999,2,0,-1.8,93.075,-47.1,1.415,5099.1,2,2,5,2,0,0,1,4,0
48,999,7,0,1.4,93.444,-36.1,4.962,5228.1,9,1,6,0,0,0,1,2,1
38,999,4,0,1.4,93.91799999999999,-42.7,4.962,5228.1,8,2,7,2,2,0,1,1,3
38,999,1,0,1.1,93.994,-36.4,4.855,5191.0,1,2,2,2,0,1,1,0,6
33,999,1,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,6,2,0,0,0,3,6
32,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,3,0,0,1,1,3,6
51,999,5,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,7,1,5,0,0,1,1,1,6
37,999,3,0,1.4,94.465,-41.8,4.958,5228.1,7,1,3,2,0,1,1,3,4
88,999,2,0,-1.8,92.84299999999999,-50.0,1.663,5099.1,5,0,0,0,0,0,1,4,5
