age,default,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code,subscribed
34,no,617,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,2,0,0,0,1,1,0,0
36,unknown,76,5,0,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,0,2,0,1,1,0,0
43,no,205,1,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,1,1,1,0,0
32,no,62,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,0,0,0,0,1,0,0
32,no,33,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,0,0,0,2,1,0,0
43,no,246,1,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,0,0,1,0,0
52,no,44,2,2,-1.8,93.075,-47.1,1.405,5099.1,7,1,1,0,2,0,0,1,0,0
56,no,83,3,1,-1.8,93.075,-47.1,1.405,5099.1,6,1,6,0,0,0,0,1,0,0
19,no,213,3,0,-1.8,93.075,-47.1,1.405,5099.1,8,2,7,1,1,0,1,1,0,1
26,no,586,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,2,0,0,0,1,1,0,1
43,no,443,1,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,2,0,0,1,0,0
35,unknown,201,3,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,2,2,0,0,1,1,0,0
31,no,379,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,0,0,0,1,1,0,0
31,no,330,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,0,0,0,1,1,0,0
47,no,40,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,6,2,0,0,0,1,0,0
21,no,293,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,2,2,0,0,0,1,1,0,0
34,no,240,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,0,1,0,0
45,no,130,3,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,0,1,1,0,1,1,0,0
37,no,190,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,0,0,0,1,1,0,0
36,no,15,2,0,-1.8,93.075,-47.1,1.405,5099.1,9,0,5,0,0,0,1,1,0,0
36,unknown,59,3,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,0,0,1,1,0,0
48,no,111,2,1,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,2,2,0,0,1,0,0
57,unknown,157,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
53,unknown,372,2,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,1,1,1,0,1,1,0,0
73,no,128,2,0,-1.8,93.075,-47.1,1.405,5099.1,5,1,0,2,2,0,1,1,0,0
23,no,637,1,0,-1.8,93.075,-47.1,1.405,5099.1,8,2,3,2,0,0,1,1,0,0
32,no,140,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,5,2,0,0,1,1,0,0
56,no,222,1,1,-1.8,93.075,-47.1,1.405,5099.1,6,1,6,2,0,0,0,1,0,0
37,no,20,4,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,0,0,1,1,0,0
34,no,151,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
51,no,272,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
56,no,15,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,0,2,2,0,1,1,0,0
28,no,64,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,2,6,2,0,0,1,1,0,0
37,no,147,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,0,0,0,1,1,0,0
31,no,170,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,0,0,0,1,0,0
31,no,217,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,0,0,0,1,1,0,0
46,no,53,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,0,1,0,0
28,no,187,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,2,6,2,0,0,1,1,0,0
46,no,60,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,1,1,1,0,0
46,no,180,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
30,unknown,162,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,0,0,0,1,1,0,0
46,no,75,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,0,0,1,1,0,0
39,unknown,405,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,1,0,0
43,no,818,2,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,0,0,0,1,0,0
57,unknown,297,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
19,no,159,2,0,-1.8,93.075,-47.1,1.405,5099.1,8,2,7,2,0,0,1,1,0,0
45,no,293,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,0,0,0,2,1,0,0
32,no,54,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,0,0,1,1,0,0
55,no,691,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,2,0,1,1,0,1
48,unknown,132,3,0,-1.8,93.075,-47.1,1.405,5099.1,5,0,0,2,0,0,1,1,0,0
50,no,567,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,1
40,no,64,4,0,-1.8,93.075,-47.1,1.405,5099.1,6,1,2,2,2,0,1,1,0,0
33,no,19,5,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,1,1,0,1,1,0,0
39,no,22,1,0,-1.8,93.075,-47.1,1.405,5099.1,10,2,3,2,0,1,1,1,0,0
34,no,904,2,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,2,2,0,0,1,1,0,1
31,no,239,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,0,1,0,0
53,unknown,354,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,1,1,0,0
47,no,145,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,1,6,0,0,0,1,1,0,0
52,no,95,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,0,0,1,1,0,0
44,no,400,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,0,0,0,1,1,0,0
41,unknown,197,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,1,1,0,0
40,no,221,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
34,no,318,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
40,no,96,2,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,0,0,0,1,0,0
46,unknown,222,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,2,0,1,1,0,0
44,no,308,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,1,1,0,0,1,0,0
29,unknown,54,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,0,1,0,0
71,no,349,1,0,-1.8,93.075,-47.1,1.405,5099.1,5,1,6,0,0,0,1,1,0,1
38,no,6,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,2,0,1,1,0,0
46,no,91,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,0,1,0,0
52,no,44,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,1,2,0,0,1,1,0,0
49,no,48,1,1,-1.8,93.075,-47.1,1.405,5099.1,2,1,6,2,0,0,0,1,0,0
52,no,157,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,1,1,0,0,0,0,1,0,0
48,no,715,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,0,0,0,0,1,0,0
33,no,87,2,2,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,0,0,0,0,1,0,0
56,no,325,1,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,0,2,0,0,1,1,0,1
49,no,334,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,1,6,2,0,0,1,1,0,0
46,unknown,9,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,2,0,0,1,1,0,0
46,unknown,72,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
47,no,238,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
37,no,245,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,2,0,1,1,0,0
75,no,227,4,0,-1.8,93.075,-47.1,1.405,5099.1,5,0,0,0,0,0,1,1,0,1
23,no,297,4,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,0,0,1,1,0,0
57,unknown,108,1,0,-1.8,93.075,-47.1,1.405,5099.1,4,0,6,2,0,0,1,1,0,0
50,no,38,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,5,2,0,0,1,1,0,0
53,no,59,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,0,0,0,1,1,0,0
47,unknown,222,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,0,0,0,0,1,0,0
37,no,23,4,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,2,2,0,0,1,1,0,0
41,no,148,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
52,no,181,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,0,0,0,1,0,0
29,no,190,2,0,-1.8,93.075,-47.1,1.405,5099.1,4,2,6,0,0,0,1,1,0,0
54,no,82,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,2,0,0,1,1,0,0
31,no,151,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,1,1,1,0,0
30,no,180,3,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,2,0,0,0,1,0,0
33,no,253,3,2,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,0,1,0,0
30,no,202,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,1,0,0
45,unknown,47,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,3,2,0,0,1,1,0,0
33,no,211,2,1,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,0,0,0,0,1,0,0
53,unknown,249,2,0,-1.8,93.075,-47.1,1.405,5099.1,4,0,6,1,1,0,1,1,0,0
34,no,63,4,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,2,2,0,0,1,1,0,0
38,no,147,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,1,1,0,1,1,0,0
45,no,170,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,0,0,0,1,0,0
34,no,151,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,2,6,0,0,0,1,1,0,0
22,no,224,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,2,0,0,1,1,0,0
36,no,430,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
35,unknown,107,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,1,0,0
19,no,205,1,1,-1.8,93.075,-47.1,1.405,5099.1,8,2,7,2,0,0,0,1,0,1
40,no,379,3,0,-1.8,93.075,-47.1,1.405,5099.1,6,2,6,2,0,0,1,1,0,0
30,no,42,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,1,0,0
35,no,129,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,0,0,0,1,0,0
35,no,76,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,0,6,0,0,0,1,1,0,1
52,no,20,5,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,2,2,2,0,0,1,0,0
31,no,379,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,0,0,0,1,1,0,0
40,no,180,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,6,2,0,1,1,1,0,0
45,no,116,2,1,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,2,0,0,0,1,0,0
33,no,153,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,0,5,2,0,0,0,1,0,0
38,unknown,93,3,0,-1.8,93.075,-47.1,1.405,5099.1,6,1,6,2,0,0,1,1,0,0
37,unknown,369,3,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,2,0,0,1,1,0,0
31,no,291,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,1,6,2,0,0,1,1,0,0
43,no,268,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,1,0,0
34,no,143,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,0,1,0,0
40,unknown,78,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
40,unknown,226,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
45,no,174,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,0,1,0,0
55,no,247,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,0,0,0,1,0,0
56,no,148,1,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,6,2,0,0,1,1,0,1
31,no,98,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
59,no,121,2,0,-1.8,93.075,-47.1,1.405,5099.1,6,1,5,2,0,0,1,1,0,0
33,unknown,114,1,1,-1.8,93.075,-47.1,1.405,5099.1,3,2,3,2,2,0,0,1,0,0
37,no,326,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,0,2,0,0,1,1,0,0
60,unknown,89,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,1,0,0
30,no,281,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,0,6,0,0,0,1,1,0,0
32,no,345,2,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,6,0,0,0,1,1,0,0
41,no,53,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,0,1,0,0
24,no,97,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,5,2,0,0,1,1,0,1
53,unknown,165,1,1,-1.8,93.075,-47.1,1.405,5099.1,4,0,6,2,0,0,0,1,0,0
57,no,113,2,1,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,0,1,0,0
33,no,207,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,0,0,0,1,1,0,0
59,no,185,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,0,5,0,0,0,1,1,0,1
40,unknown,121,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,1,1,0,1,1,0,0
30,no,112,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,1,1,0,1,1,0,1
29,no,116,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,2,1,1,1,1,1,0,0
50,no,177,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,0,0,0,1,0,0
25,no,111,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,0,6,0,0,0,1,1,0,0
35,unknown,378,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,2,2,0,1,1,0,0
44,no,44,2,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,0,1,1,0,0
25,no,241,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,0,6,0,0,0,1,1,0,1
25,no,163,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,0,6,0,2,0,1,1,0,1
32,no,237,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
37,no,666,1,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,0,1,1,0,0
50,no,137,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,2,2,2,0,1,1,0,0
39,no,305,2,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,0,0,0,1,0,0
43,no,87,2,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,0,0,0,1,0,0
37,no,131,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,0,0,1,1,0,0
21,no,110,3,0,-1.8,93.075,-47.1,1.405,5099.1,8,2,3,2,0,0,1,1,0,0
32,no,333,1,0,-1.8,93.075,-47.1,1.405,5099.1,4,2,6,0,0,0,1,1,0,0
39,no,48,3,0,-1.8,93.075,-47.1,1.405,5099.1,4,2,6,2,0,0,1,1,0,0
34,no,86,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,1,1,0,0
36,no,419,2,1,-1.8,93.075,-47.1,1.405,5099.1,9,1,2,2,0,0,0,1,0,0
51,no,16,5,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,2,0,1,1,0,0
45,no,325,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,2,2,0,0,1,1,0,0
46,unknown,766,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
21,no,169,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,2,6,2,2,0,1,1,0,0
31,no,97,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,2,0,0,1,1,0,0
54,no,58,3,2,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,0,0,0,0,1,0,0
31,no,267,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,2,0,0,1,1,0,0
21,no,345,1,0,-1.8,93.075,-47.1,1.405,5099.1,6,2,6,2,0,0,1,1,0,1
53,no,476,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,5,2,0,0,1,1,0,0
41,no,115,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,0,0,0,1,1,0,0
50,no,257,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,1,3,2,0,0,1,1,0,0
34,no,163,1,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,0,1,1,0,1
38,no,517,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,3,6,0,0,0,1,1,0,0
38,no,340,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,0,0,1,1,1,0,0
48,no,124,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,1,1,0,0,1,0,0
23,no,131,6,1,-1.8,93.075,-47.1,1.405,5099.1,8,2,6,1,1,0,0,1,0,0
48,no,436,1,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,2,0,0,1,1,0,0
36,no,53,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,2,0,0,1,1,0,0
42,no,172,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,2,0,1,1,0,0
39,no,861,6,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,2,2,0,0,1,0,0
53,unknown,414,2,1,-1.8,93.075,-47.1,1.405,5099.1,4,0,6,0,0,0,0,1,0,0
31,no,74,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,2,0,0,0,1,1,0,0
34,no,28,5,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,1,0,0,0,1,1,0,0
44,unknown,542,3,2,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,2,2,0,0,1,0,0
34,no,170,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,1,0,0,0,1,1,0,0
36,unknown,198,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
24,no,393,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
41,no,168,3,1,-1.8,93.075,-47.1,1.405,5099.1,9,1,5,2,2,0,0,1,0,0
32,no,230,1,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,2,0,0,1,0,0
43,no,48,2,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,0,0,1,0,0
41,no,243,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,1,1,0,0
46,no,1422,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,6,0,0,0,1,1,0,1
31,no,150,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,0,0,0,1,1,0,0
36,unknown,18,5,0,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,0,2,0,1,1,0,0
41,no,239,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,2,0,0,1,0,0
24,no,267,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,5,0,0,0,1,1,0,1
40,no,45,4,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,2,0,0,1,0,0
41,no,528,3,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,5,2,2,0,0,1,0,0
39,no,55,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,2,2,0,1,1,0,0
39,no,72,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,0,1,0,0
31,no,16,12,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,0,1,1,1,0,0
39,unknown,54,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,2,2,2,0,0,1,1,0,0
50,no,228,3,1,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,2,0,0,1,0,0
19,no,104,3,0,-1.8,93.075,-47.1,1.405,5099.1,8,2,7,2,0,0,1,1,0,0
33,unknown,73,4,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,0,0,0,1,1,0,0
40,no,687,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,0,1,0,0
35,no,90,3,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,6,2,0,0,1,1,0,0
43,unknown,104,5,0,-1.8,93.075,-47.1,1.405,5099.1,9,0,5,2,0,0,1,1,0,0
29,no,114,2,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,2,2,0,0,1,1,0,1
37,no,233,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,1,1,0,0
21,no,258,4,1,-1.8,93.075,-47.1,1.405,5099.1,8,2,3,0,0,0,0,1,0,0
36,no,334,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,1,0,0
50,no,143,4,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,0,0,1,1,0,0
27,no,400,5,1,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,0,2,0,0,1,0,0
31,no,289,3,1,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,2,2,0,0,1,0,0
35,no,81,3,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,0,0,1,1,0,0
37,unknown,64,3,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,2,0,0,1,0,0
42,no,155,4,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,6,2,0,0,1,1,0,0
25,unknown,66,3,0,-1.8,93.075,-47.1,1.405,5099.1,6,2,6,2,0,0,1,1,0,0
37,no,1010,3,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,1,1,0,0
54,unknown,1817,3,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,2,0,1,1,0,1
25,no,137,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,0,0,0,1,0,0
52,no,67,5,0,-1.8,93.075,-47.1,1.405,5099.1,2,1,2,2,2,1,1,1,0,0
25,no,120,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,0,2,0,1,1,0,1
31,no,1030,3,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,2,2,0,0,1,1,0,1
47,no,151,2,1,-1.8,93.075,-47.1,1.405,5099.1,9,1,2,2,0,0,0,1,0,0
35,no,121,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,6,2,2,0,1,1,0,1
37,unknown,17,6,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,2,0,0,1,0,0
31,no,885,5,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,2,0,0,1,0,1
69,no,92,1,0,-1.8,93.075,-47.1,1.405,5099.1,5,0,0,0,0,0,1,1,0,0
37,no,724,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,0,0,1,1,0,0
47,unknown,68,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,2,2,0,0,1,1,0,0
36,unknown,36,2,1,-1.8,93.075,-47.1,1.405,5099.1,1,2,5,0,0,0,0,1,0,0
69,no,453,1,0,-1.8,93.075,-47.1,1.405,5099.1,5,0,0,2,0,0,1,1,0,1
34,no,58,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,0,1,0,0
37,no,304,7,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,2,2,0,0,0,1,0,0
45,unknown,282,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0,0
33,unknown,58,5,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,2,0,1,1,1,0,0
46,unknown,81,2,1,-1.8,93.075,-47.1,1.405,5099.1,7,0,3,2,0,0,0,1,0,0
34,no,401,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,2,2,0,0,1,1,0,0
50,no,246,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,1,1,0,0
46,unknown,270,2,1,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,0,1,0,0
33,no,108,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,0,2,0,0,1,1,0,0
31,no,643,3,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,2,0,0,0,1,1,0,0
39,no,76,4,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,0,2,0,1,1,0,0
33,unknown,11,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,1,1,0,0
35,no,91,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,2,0,0,0,1,1,0,0
32,no,87,4,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,1,0,0,0,1,1,0,0
42,no,89,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,1,1,0,0
34,no,81,4,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
37,no,93,4,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,5,2,0,0,1,1,0,0
52,unknown,70,4,0,-1.8,93.075,-47.1,1.405,5099.1,2,0,6,2,0,1,1,1,0,0
35,no,226,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,1,1,0,0
33,no,172,2,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,0,2,0,0,1,1,0,0
39,no,121,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,0,0,0,1,1,0,0
50,no,249,3,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,0,1,0,0
34,no,8,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,2,2,0,0,1,1,0,0
33,no,10,6,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,2,0,0,0,1,1,0,0
45,no,132,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,0,0,1,1,0,0
42,no,890,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,6,0,0,0,1,1,0,0
31,no,10,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0,0
